uplink_message.rx_metadata_0.gateway_ids.gateway_id,uplink_message.rx_metadata_0.gateway_ids.eui,uplink_message.rx_metadata_0.time,uplink_message.rx_metadata_0.timestamp,uplink_message.rx_metadata_0.rssi,uplink_message.rx_metadata_0.channel_rssi,uplink_message.rx_metadata_0.snr,uplink_message.rx_metadata_0.location.latitude,uplink_message.rx_metadata_0.location.longitude,uplink_message.rx_metadata_0.location.altitude,uplink_message.rx_metadata_0.location.source,uplink_message.rx_metadata_0.uplink_token,uplink_message.rx_metadata_0.channel_index,uplink_message.rx_metadata_0.received_at,uplink_message.rx_metadata_1.gateway_ids.gateway_id,uplink_message.rx_metadata_1.gateway_ids.eui,uplink_message.rx_metadata_1.time,uplink_message.rx_metadata_1.timestamp,uplink_message.rx_metadata_1.rssi,uplink_message.rx_metadata_1.channel_rssi,uplink_message.rx_metadata_1.snr,uplink_message.rx_metadata_1.location.latitude,uplink_message.rx_metadata_1.location.longitude,uplink_message.rx_metadata_1.location.altitude,uplink_message.rx_metadata_1.location.source,uplink_message.rx_metadata_1.uplink_token,uplink_message.rx_metadata_1.channel_index,uplink_message.rx_metadata_1.received_at,uplink_message.rx_metadata_2.gateway_ids.gateway_id,uplink_message.rx_metadata_2.gateway_ids.eui,uplink_message.rx_metadata_2.time,uplink_message.rx_metadata_2.timestamp,uplink_message.rx_metadata_2.rssi,uplink_message.rx_metadata_2.channel_rssi,uplink_message.rx_metadata_2.snr,uplink_message.rx_metadata_2.location.latitude,uplink_message.rx_metadata_2.location.longitude,uplink_message.rx_metadata_2.location.altitude,uplink_message.rx_metadata_2.location.source,uplink_message.rx_metadata_2.uplink_token,uplink_message.rx_metadata_2.channel_index,uplink_message.rx_metadata_2.received_at,uplink_message.rx_metadata_3.gateway_ids.gateway_id,uplink_message.rx_metadata_3.gateway_ids.eui,uplink_message.rx_metadata_3.time,uplink_message.rx_metadata_3.timestamp,uplink_message.rx_metadata_3.rssi,uplink_message.rx_metadata_3.channel_rssi,uplink_message.rx_metadata_3.snr,uplink_message.rx_metadata_3.location.latitude,uplink_message.rx_metadata_3.location.longitude,uplink_message.rx_metadata_3.location.altitude,uplink_message.rx_metadata_3.location.source,uplink_message.rx_metadata_3.uplink_token,uplink_message.rx_metadata_3.channel_index,uplink_message.rx_metadata_3.received_at,uplink_message.rx_metadata_4.gateway_ids.gateway_id,uplink_message.rx_metadata_4.gateway_ids.eui,uplink_message.rx_metadata_4.time,uplink_message.rx_metadata_4.timestamp,uplink_message.rx_metadata_4.rssi,uplink_message.rx_metadata_4.channel_rssi,uplink_message.rx_metadata_4.snr,uplink_message.rx_metadata_4.location.latitude,uplink_message.rx_metadata_4.location.longitude,uplink_message.rx_metadata_4.location.altitude,uplink_message.rx_metadata_4.location.source,uplink_message.rx_metadata_4.uplink_token,uplink_message.rx_metadata_4.channel_index,uplink_message.rx_metadata_4.received_at,received_at
'smartua-iot-r05','3730392055004100','2024-10-11T17:16:00.966666Z',688061697,-96,-96,1.25,38.38418726539637,-0.5101910233497621,10,'SOURCE_REGISTRY','Ch0KGwoPc21hcnR1YS1pb3QtcjA1Egg3MDkgVQBBABCB+ovIAhoMCOC6pbgGEJXU3uQCIOiXsZ2Du+0B',2,'2024-10-11T17:16:16.723048091Z','smartua-iot-r03','3436323818005700','2024-10-11T17:16:06.750397Z',687873520,-111,-111,-5,38.385917659159134,-0.5170252919197084,20,'SOURCE_REGISTRY','Ch0KGwoPc21hcnR1YS1pb3QtcjAzEgg0NjI4GABXABDwu4DIAhoMCOC6pbgGEJSxx+UCIIDj08OCu+0B',2,'2024-10-11T17:16:16.722606972Z','smartua-iot-r01','3133303726006500','2024-10-11T17:15:54.022440Z',2700523412,-99,-99,6.5,38.3846865837538,-0.513212937943281,20,'SOURCE_REGISTRY','Ch0KGwoPc21hcnR1YS1pb3QtcjAxEggxMzA3JgBlABCU79qHChoMCOC6pbgGEKeWtuYCIKC09J3M9e0B',2,'2024-10-11T17:16:16.723988295Z','smartua-iot-r06','503035414C284750','2024-10-11T17:16:05.735332Z',2684002259,-106,-106,3.25,38.3833301416072,-0.512394097936542,8,'SOURCE_REGISTRY','Ch0KGwoPc21hcnR1YS1pb3QtcjA2EghQMDVBTChHUBDTv+r/CRoMCOC6pbgGEKrHyugCILiggdiO9e0B',2,'2024-10-11T17:16:16.724907170Z','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','2024-10-11T17:16:16.958769259Z'
'smartua-iot-r05','3730392055004100','2024-10-11T17:18:09.734119Z',816830354,-90,-90,7,38.38418726539637,-0.5101910233497621,10,'SOURCE_REGISTRY','Ch0KGwoPc21hcnR1YS1pb3QtcjA1Egg3MDkgVQBBABCSr7+FAxoMCOG7pbgGEKD23fMBINCkiPfivu0B',3,'2024-10-11T17:18:25.486242064Z','smartua-iot-r04','3530362049001700','2024-10-11T17:15:27.355351Z',3786550462,-96,-96,-4.75,38.38473180809575,-0.5102983117103578,10,'SOURCE_REGISTRY','Ch0KGwoPc21hcnR1YS1pb3QtcjA0Egg1MDYgSQAXABC+2ciNDhoMCOG7pbgGEKLKufQBILCM+/+Zle4B',3,'2024-10-11T17:18:25.483974761Z','smartua-iot-r03','3436323818005700','2024-10-11T17:18:15.518338Z',816642200,-97,-97,6.75,38.385917659159134,-0.5170252919197084,20,'SOURCE_REGISTRY','Ch0KGwoPc21hcnR1YS1pb3QtcjAzEgg0NjI4GABXABCY8bOFAxoMCOG7pbgGEMfH7PYBIMCjrJ3ivu0B',3,'2024-10-11T17:18:25.490432175Z','smartua-iot-r01','3133303726006500','2024-10-11T17:18:02.789817Z',2829291920,-72,-72,9,38.3846865837538,-0.513212937943281,20,'SOURCE_REGISTRY','Ch0KGwoPc21hcnR1YS1pb3QtcjAxEggxMzA3JgBlABCQo47FChoMCOG7pbgGEP20+vYBIIC1wver+e0B',3,'2024-10-11T17:18:25.490909151Z','smartua-iot-r06','503035414C284750','2024-10-11T17:18:14.502628Z',2812771003,-91,-91,9.75,38.3833301416072,-0.512394097936542,8,'SOURCE_REGISTRY','Ch0KGwoPc21hcnR1YS1pb3QtcjA2EghQMDVBTChHUBC79Z29ChoMCOG7pbgGEPrKif8BIPjU3bHu+O0B',3,'2024-10-11T17:18:25.503641714Z','2024-10-11T17:18:25.723909346Z'
'smartua-iot-r03','3436323818005700','2024-10-11T17:20:19.376137Z',940500629,-110,-110,-5.75,38.385917659159134,-0.5170252919197084,20,'SOURCE_REGISTRY','Ch0KGwoPc21hcnR1YS1pb3QtcjAzEgg0NjI4GABXABCVzbvAAxoMCN28pbgGELTgibABIIjs0tGvwu0B',5,'2024-10-11T17:20:29.342099940Z','smartua-iot-r04','3530362049001700','2024-10-11T17:17:31.212524Z',3910408840,-95,-95,-9.75,38.38473180809575,-0.5102983117103578,10,'SOURCE_REGISTRY','Ch0KGwoPc21hcnR1YS1pb3QtcjA0Egg1MDYgSQAXABCItdDIDhoMCN28pbgGEP2SqLIBIMDGnrTnmO4B',5,'2024-10-11T17:20:29.345940829Z','smartua-iot-r05','3730392055004100','2024-10-11T17:20:13.591844Z',940688777,-97,-97,-7,38.38418726539637,-0.5101910233497621,10,'SOURCE_REGISTRY','Ch0KGwoPc21hcnR1YS1pb3QtcjA1Egg3MDkgVQBBABCJi8fAAxoMCN28pbgGEIyr77MBIKi+rquwwu0B',5,'2024-10-11T17:20:29.351941287Z','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','2024-10-11T17:20:29.577250702Z'
'smartua-iot-r03','3436323818005700','2024-10-11T17:22:26.983826Z',1068108797,-114,-114,-7,38.385917659159134,-0.5170252919197084,20,'SOURCE_REGISTRY','Ch0KGwoPc21hcnR1YS1pb3QtcjAzEgg0NjI4GABXABD9l6j9AxoMCNy9pbgGEMG/8dIDIMio+4GLxu0B',7,'2024-10-11T17:22:36.951973745Z','smartua-iot-r01','3133303726006500','2024-10-11T17:22:14.253096Z',3080758196,-103,-103,7.75,38.3846865837538,-0.513212937943281,20,'SOURCE_REGISTRY','Ch0KGwoPc21hcnR1YS1pb3QtcjAxEggxMzA3JgBlABC0x4K9CxoMCNy9pbgGENXj0tMDIKDu/dvUgO4B',7,'2024-10-11T17:22:36.953894516Z','smartua-iot-r05','3730392055004100','2024-10-11T17:22:21.198629Z',1068296931,-89,-89,7.25,38.38418726539637,-0.5101910233497621,10,'SOURCE_REGISTRY','Ch0KGwoPc21hcnR1YS1pb3QtcjA1Egg3MDkgVQBBABDj1bP9AxoMCNy9pbgGEPPw89MDILiN1tuLxu0B',7,'2024-10-11T17:22:36.955586898Z','smartua-iot-r06','503035414C284750','2024-10-11T17:22:25.968303Z',3064237756,-107,-107,6.5,38.3833301416072,-0.512394097936542,8,'SOURCE_REGISTRY','Ch0KGwoPc21hcnR1YS1pb3QtcjA2EghQMDVBTChHUBC8nZK1CxoLCN29pbgGEIzQkAQg4Jy2lpeA7gE=',7,'2024-10-11T17:22:36.977371908Z','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','2024-10-11T17:22:37.186901089Z'
'smartua-iot-r05','3730392055004100','2024-10-11T17:22:26.639891Z',1073738675,-93,-93,3.25,38.38418726539637,-0.5101910233497621,10,'SOURCE_REGISTRY','Ch0KGwoPc21hcnR1YS1pb3QtcjA1Egg3MDkgVQBBABCz5///AxoMCOK9pbgGENOygscBILjmv/6fxu0B',7,'2024-10-11T17:22:42.391690802Z','smartua-iot-r03','3436323818005700','2024-10-11T17:22:32.425765Z',1073550549,-114,-114,-1.5,38.385917659159134,-0.5170252919197084,20,'SOURCE_REGISTRY','Ch0KGwoPc21hcnR1YS1pb3QtcjAzEgg0NjI4GABXABDVqfT/AxoMCOK9pbgGEJWm7cgBIIjA5aSfxu0B',7,'2024-10-11T17:22:42.394062533Z','smartua-iot-r01','3133303726006500','2024-10-11T17:22:19.695400Z',3086199940,-99,-99,7.75,38.3846865837538,-0.513212937943281,20,'SOURCE_REGISTRY','Ch0KGwoPc21hcnR1YS1pb3QtcjAxEggxMzA3JgBlABCE2c6/CxoMCOK9pbgGEOHE5ckBIKDH5/7ogO4B',7,'2024-10-11T17:22:42.396359424Z','smartua-iot-r06','503035414C284750','2024-10-11T17:22:31.410017Z',3069679508,-107,-107,4.25,38.3833301416072,-0.512394097936542,8,'SOURCE_REGISTRY','Ch0KGwoPc21hcnR1YS1pb3QtcjA2EghQMDVBTChHUBCUr963CxoMCOK9pbgGENGWgNQBIKC0oLmrgO4B',7,'2024-10-11T17:22:42.413310025Z','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','2024-10-11T17:22:42.624180999Z'
'smartua-iot-r01','3133303726006500','2024-10-11T17:23:58.673403Z',3185179292,-71,-71,7.25,38.3846865837538,-0.513212937943281,20,'SOURCE_REGISTRY','Ch0KGwoPc21hcnR1YS1pb3QtcjAxEggxMzA3JgBlABCc9efuCxoMCMW+pbgGEIjQh70BIODi69vZg+4B',5,'2024-10-11T17:24:21.370105984Z','smartua-iot-r03','3436323818005700','2024-10-11T17:24:11.404801Z',1172530037,-90,-90,6.5,38.385917659159134,-0.5170252919197084,20,'SOURCE_REGISTRY','Ch0KGwoPc21hcnR1YS1pb3QtcjAzEgg0NjI4GABXABD1xo2vBBoMCMW+pbgGEObz2L4BIIiC8oGQye0B',5,'2024-10-11T17:24:21.372756886Z','smartua-iot-r06','503035414C284750','2024-10-11T17:24:10.388892Z',3168659052,-81,-81,7.25,38.3833301416072,-0.512394097936542,8,'SOURCE_REGISTRY','Ch0KGwoPc21hcnR1YS1pb3QtcjA2EghQMDVBTChHUBDszPfmCxoMCMW+pbgGEIqC8MsBIOCrsJacg+4B',5,'2024-10-11T17:24:21.396268034Z','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','2024-10-11T17:24:21.603469943Z'
'smartua-iot-r01','3133303726006500','2024-10-11T17:25:12.102068Z',3258608396,-77,-77,9.5,38.3846865837538,-0.513212937943281,20,'SOURCE_REGISTRY','Ch0KGwoPc21hcnR1YS1pb3QtcjAxEggxMzA3JgBlABCM1umRDBoMCI6/pbgGENnrmYwDIODNyKHrhe4B',6,'2024-10-11T17:25:34.804514897Z','smartua-iot-r03','3436323818005700','2024-10-11T17:25:24.833472Z',1245959229,-92,-92,8,38.385917659159134,-0.5170252919197084,20,'SOURCE_REGISTRY','Ch0KGwoPc21hcnR1YS1pb3QtcjAzEgg0NjI4GABXABC9qI/SBBoMCI6/pbgGEJSR1Y4DIMic1Mehy+0B',6,'2024-10-11T17:25:34.808902724Z','smartua-iot-r06','503035414C284750','2024-10-11T17:25:23.817634Z',3242088292,-99,-99,8,38.3833301416072,-0.512394097936542,8,'SOURCE_REGISTRY','Ch0KGwoPc21hcnR1YS1pb3QtcjA2EghQMDVBTChHUBDkrvmJDBoMCI6/pbgGEMK2lpIDIKC9ldythe4B',6,'2024-10-11T17:25:34.812133434Z','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','2024-10-11T17:25:35.038372357Z'
'smartua-iot-r05','3730392055004100','2024-10-11T17:26:01.330384Z',1288430519,-95,-95,'#fill#',38.38418726539637,-0.5101910233497621,10,'SOURCE_REGISTRY','Ch0KGwoPc21hcnR1YS1pb3QtcjA1Egg3MDkgVQBBABC3x6/mBBoLCLm/pbgGEMm1wzQg2IXG47/M7QE=',6,'2024-10-11T17:26:17.084370404Z','smartua-iot-r03','3436323818005700','2024-10-11T17:26:07.116513Z',1288242413,-113,-113,-4.25,38.385917659159134,-0.5170252919197084,20,'SOURCE_REGISTRY','Ch0KGwoPc21hcnR1YS1pb3QtcjAzEgg0NjI4GABXABDtiaTmBBoLCLm/pbgGEM6i0TQgyPvsib/M7QE=',6,'2024-10-11T17:26:17.083224830Z','smartua-iot-r01','3133303726006500','2024-10-11T17:25:54.384637Z',3300891527,-99,-99,7,38.3846865837538,-0.513212937943281,20,'SOURCE_REGISTRY','Ch0KGwoPc21hcnR1YS1pb3QtcjAxEggxMzA3JgBlABCHt/6lDBoLCLm/pbgGEKPDiDcg2I7e44iH7gE=',6,'2024-10-11T17:26:17.089553397Z','smartua-iot-r06','503035414C284750','2024-10-11T17:26:06.100066Z',3284371500,-108,-108,5,38.3833301416072,-0.512394097936542,8,'SOURCE_REGISTRY','Ch0KGwoPc21hcnR1YS1pb3QtcjA2EghQMDVBTChHUBCskI6eDBoLCLm/pbgGENzkgjwg4NevnsuG7gE=',6,'2024-10-11T17:26:17.094585684Z','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','2024-10-11T17:26:17.321831871Z'
'smartua-iot-r03','3436323818005700','2024-10-11T17:27:06.414126Z',1347540733,-107,-107,2.5,38.385917659159134,-0.5170252919197084,20,'SOURCE_REGISTRY','Ch0KGwoPc21hcnR1YS1pb3QtcjAzEgg0NjI4GABXABD9rceCBRoMCPS/pbgGEIjNm8UBIMiYv/2bzu0B',2,'2024-10-11T17:27:16.386432568Z','smartua-iot-r01','3133303726006500','2024-10-11T17:26:53.682323Z',3360189770,-110,-110,-0.75,38.3846865837538,-0.513212937943281,20,'SOURCE_REGISTRY','Ch0KGwoPc21hcnR1YS1pb3QtcjAxEggxMzA3JgBlABDK2qHCDBoMCPS/pbgGELmArMcBIJDSq9fliO4B',2,'2024-10-11T17:27:16.391673521Z','smartua-iot-r06','503035414C284750','2024-10-11T17:27:05.398527Z',3343669851,-103,-103,5.75,38.3833301416072,-0.512394097936542,8,'SOURCE_REGISTRY','Ch0KGwoPc21hcnR1YS1pb3QtcjA2EghQMDVBTChHUBDbtLG6DBoMCPS/pbgGEJD1qMoBIPjmg5KoiO4B',2,'2024-10-11T17:27:16.393005960Z','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','2024-10-11T17:27:16.621386872Z'
'smartua-iot-r01','3133303726006500','2024-10-11T17:27:27.401271Z',3393909010,-77,-77,10.5,38.3846865837538,-0.513212937943281,20,'SOURCE_REGISTRY','Ch0KGwoPc21hcnR1YS1pb3QtcjAxEggxMzA3JgBlABCS4qvSDBoLCJbApbgGEIi2pj0g0Nz2peOJ7gE=','#fill#','2024-10-11T17:27:50.102626138Z','smartua-iot-r03','3436323818005700','2024-10-11T17:27:40.132910Z',1381260020,-97,-97,8.5,38.385917659159134,-0.5170252919197084,20,'SOURCE_REGISTRY','Ch0KGwoPc21hcnR1YS1pb3QtcjAzEgg0NjI4GABXABD0tdGSBRoLCJbApbgGEOaf+D4goJKNzJnP7QE=','#fill#','2024-10-11T17:27:50.104834966Z','smartua-iot-r06','503035414C284750','2024-10-11T17:27:39.117654Z',3377389163,-98,-98,7.75,38.3833301416072,-0.512394097936542,8,'SOURCE_REGISTRY','Ch0KGwoPc21hcnR1YS1pb3QtcjA2EghQMDVBTChHUBDrvLvKDBoLCJbApbgGELnst00g+KPT4KWJ7gE=','#fill#','2024-10-11T17:27:50.130364784Z','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','2024-10-11T17:27:50.335370210Z'
'smartua-iot-r01','3133303726006500','2024-10-11T17:27:52.807339Z',3419315778,-86,-86,8.75,38.3846865837538,-0.513212937943281,20,'SOURCE_REGISTRY','Ch0KGwoPc21hcnR1YS1pb3QtcjAxEggxMzA3JgBlABDCvLreDBoMCK/ApbgGEL2/wf8BINDj6PjBiu4B',4,'2024-10-11T17:28:15.509917199Z','smartua-iot-r03','3436323818005700','2024-10-11T17:28:05.539852Z',1406666821,-97,-97,6,38.385917659159134,-0.5170252919197084,20,'SOURCE_REGISTRY','Ch0KGwoPc21hcnR1YS1pb3QtcjAzEgg0NjI4GABXABDFkOCeBRoMCK/ApbgGEKXitIMCIIibgZ/4z+0B',4,'2024-10-11T17:28:15.516868309Z','smartua-iot-r06','503035414C284750','2024-10-11T17:28:04.524279Z',3402795972,-97,-97,8.5,38.3833301416072,-0.512394097936542,8,'SOURCE_REGISTRY','Ch0KGwoPc21hcnR1YS1pb3QtcjA2EghQMDVBTChHUBDEl8rWDBoMCK/ApbgGEKnWx4UCIKDrx7OEiu4B',4,'2024-10-11T17:28:15.515758239Z','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','2024-10-11T17:28:15.746680329Z'
'smartua-iot-r01','3133303726006500','2024-10-11T17:30:23.805749Z',3570315394,-105,-105,4.75,38.3846865837538,-0.513212937943281,20,'SOURCE_REGISTRY','Ch0KGwoPc21hcnR1YS1pb3QtcjAxEggxMzA3JgBlABCC4bqmDRoMCMbBpbgGEPGP9v8BIND3hbv0ju4B',7,'2024-10-11T17:30:46.510779459Z','smartua-iot-r03','3436323818005700','2024-10-11T17:30:36.538587Z',1557666632,-101,-101,7.25,38.385917659159134,-0.5170252919197084,20,'SOURCE_REGISTRY','Ch0KGwoPc21hcnR1YS1pb3QtcjAzEgg0NjI4GABXABDItuDmBRoMCMbBpbgGELqJ8IECIMCiquGq1O0B',7,'2024-10-11T17:30:46.513732913Z','smartua-iot-r06','503035414C284750','2024-10-11T17:30:35.523193Z',3553795876,-102,-102,8.25,38.3833301416072,-0.512394097936542,8,'SOURCE_REGISTRY','Ch0KGwoPc21hcnR1YS1pb3QtcjA2EghQMDVBTChHUBCkvsqeDRoMCMbBpbgGEKzb9oYCIKDJ9vW2ju4B',7,'2024-10-11T17:30:46.522496802Z','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','2024-10-11T17:30:46.743785642Z'
'smartua-iot-r03','3436323818005700','2024-10-11T17:30:40.997188Z',1562125240,-103,-103,3.25,38.385917659159134,-0.5170252919197084,20,'SOURCE_REGISTRY','Ch0KGwoPc21hcnR1YS1pb3QtcjAzEgg0NjI4GABXABC4x/DoBRoMCMrBpbgGEJuoiNkDIMCNrq+71O0B',5,'2024-10-11T17:30:50.965017746Z','smartua-iot-r01','3133303726006500','2024-10-11T17:30:28.264204Z',3574773994,-98,-98,6.5,38.3846865837538,-0.513212937943281,20,'SOURCE_REGISTRY','Ch0KGwoPc21hcnR1YS1pb3QtcjAxEggxMzA3JgBlABDq8cqoDRoKCMvBpbgGEP2RZCCQpImJhY/uAQ==',5,'2024-10-11T17:30:50.975711055Z','smartua-iot-r06','503035414C284750','2024-10-11T17:30:39.981233Z',3558254484,-80,-80,7.5,38.3833301416072,-0.512394097936542,8,'SOURCE_REGISTRY','Ch0KGwoPc21hcnR1YS1pb3QtcjA2EghQMDVBTChHUBCUz9qgDRoLCMvBpbgGELbUtQogoLT6w8eO7gE=',5,'2024-10-11T17:30:50.992948652Z','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','2024-10-11T17:30:51.202853532Z'
'smartua-iot-r05','3730392055004100','2024-10-11T17:32:21.566806Z',1668669833,-87,-87,6.75,38.38418726539637,-0.5101910233497621,10,'SOURCE_REGISTRY','Ch0KGwoPc21hcnR1YS1pb3QtcjA1Egg3MDkgVQBBABCJw9ebBhoMCLXCpbgGEObVuqkBIKj+46PI1+0B',4,'2024-10-11T17:32:37.329646051Z','smartua-iot-r01','3133303726006500','2024-10-11T17:32:14.619826Z',3681130383,-101,-101,7.5,38.3846865837538,-0.513212937943281,20,'SOURCE_REGISTRY','Ch0KGwoPc21hcnR1YS1pb3QtcjAxEggxMzA3JgBlABCPr6bbDRoMCLXCpbgGEKbnl6oBIJiN4KORku4B',4,'2024-10-11T17:32:37.331265694Z','smartua-iot-r06','503035414C284750','2024-10-11T17:32:26.337767Z',3664611076,-107,-107,6.25,38.3833301416072,-0.512394097936542,8,'SOURCE_REGISTRY','Ch0KGwoPc21hcnR1YS1pb3QtcjA2EghQMDVBTChHUBCEjrbTDRoMCLXCpbgGEMb0prQBIKDP3d7Tke4B',4,'2024-10-11T17:32:37.352699504Z','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','2024-10-11T17:32:37.568785534Z'
'smartua-iot-r03','3436323818005700','2024-10-11T17:32:32.806711Z',1673934944,-107,-107,-6.25,38.385917659159134,-0.5170252919197084,20,'SOURCE_REGISTRY','Ch0KGwoPc21hcnR1YS1pb3QtcjAzEgg0NjI4GABXABDg8JieBhoMCLrCpbgGELX03/4CIIDusPLb1+0B',5,'2024-10-11T17:32:42.775612076Z','smartua-iot-r01','3133303726006500','2024-10-11T17:32:20.072653Z',3686583559,-101,-101,5.5,38.3846865837538,-0.513212937943281,20,'SOURCE_REGISTRY','Ch0KGwoPc21hcnR1YS1pb3QtcjAxEggxMzA3JgBlABCHmvPdDRoMCLrCpbgGENKYuf8CINjGg8ylku4B',5,'2024-10-11T17:32:42.778506058Z','smartua-iot-r05','3730392055004100','2024-10-11T17:32:27.019639Z',1674123013,-92,-92,3.75,38.38418726539637,-0.5101910233497621,10,'SOURCE_REGISTRY','Ch0KGwoPc21hcnR1YS1pb3QtcjA1Egg3MDkgVQBBABCFrqSeBhoMCLrCpbgGENH/wIEDIIjXh8zc1+0B',5,'2024-10-11T17:32:42.782682348Z','smartua-iot-r06','503035414C284750','2024-10-11T17:32:31.790294Z',3670064260,-96,-96,-6.5,38.3833301416072,-0.512394097936542,8,'SOURCE_REGISTRY','Ch0KGwoPc21hcnR1YS1pb3QtcjA2EghQMDVBTChHUBCE+YLWDRoMCLrCpbgGELeD7YkDIKDHgYfoke4B',5,'2024-10-11T17:32:42.800541665Z','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','2024-10-11T17:32:43.009858429Z'
'smartua-iot-r01','3133303726006500','2024-10-11T17:33:24.479684Z',3750991010,-115,-115,-1.75,38.3846865837538,-0.513212937943281,20,'SOURCE_REGISTRY','Ch0KGwoPc21hcnR1YS1pb3QtcjAxEggxMzA3JgBlABCiqc78DRoLCPvCpbgGEKKj/mcg0LHyw5WU7gE=',3,'2024-10-11T17:33:47.192660201Z','smartua-iot-r06','503035414C284750','2024-10-11T17:33:36.197958Z',3734471827,-111,-111,4.25,38.3833301416072,-0.512394097936542,8,'SOURCE_REGISTRY','Ch0KGwoPc21hcnR1YS1pb3QtcjA2EghQMDVBTChHUBCTid70DRoLCPvCpbgGEKT53nAguLz3/teT7gE=',3,'2024-10-11T17:33:47.211011278Z','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','#fill#','2024-10-11T17:33:47.426374291Z'
