end_device_ids.device_id,end_device_ids.application_ids.application_id,end_device_ids.dev_eui,end_device_ids.join_eui,end_device_ids.dev_addr,correlation_ids_0,received_at,uplink_message.session_key_id,uplink_message.f_port,uplink_message.f_cnt,uplink_message.frm_payload,uplink_message.decoded_payload.bytes_0,uplink_message.decoded_payload.bytes_1,uplink_message.decoded_payload.bytes_2,uplink_message.decoded_payload.bytes_3,uplink_message.decoded_payload.bytes_4,uplink_message.decoded_payload.bytes_5,uplink_message.decoded_payload.bytes_6,uplink_message.decoded_payload.bytes_7,uplink_message.decoded_payload.bytes_8,uplink_message.decoded_payload.bytes_9,uplink_message.decoded_payload.bytes_10,uplink_message.rx_metadata_0.gateway_ids.gateway_id,uplink_message.rx_metadata_0.gateway_ids.eui,uplink_message.rx_metadata_0.time,uplink_message.rx_metadata_0.timestamp,uplink_message.rx_metadata_0.rssi,uplink_message.rx_metadata_0.channel_rssi,uplink_message.rx_metadata_0.snr,uplink_message.rx_metadata_0.location.latitude,uplink_message.rx_metadata_0.location.longitude,uplink_message.rx_metadata_0.location.altitude,uplink_message.rx_metadata_0.location.source,uplink_message.rx_metadata_0.uplink_token,uplink_message.rx_metadata_0.channel_index,uplink_message.rx_metadata_0.received_at,uplink_message.rx_metadata_1.gateway_ids.gateway_id,uplink_message.rx_metadata_1.gateway_ids.eui,uplink_message.rx_metadata_1.time,uplink_message.rx_metadata_1.timestamp,uplink_message.rx_metadata_1.rssi,uplink_message.rx_metadata_1.channel_rssi,uplink_message.rx_metadata_1.snr,uplink_message.rx_metadata_1.location.latitude,uplink_message.rx_metadata_1.location.longitude,uplink_message.rx_metadata_1.location.altitude,uplink_message.rx_metadata_1.location.source,uplink_message.rx_metadata_1.uplink_token,uplink_message.rx_metadata_1.channel_index,uplink_message.rx_metadata_1.received_at,uplink_message.rx_metadata_2.gateway_ids.gateway_id,uplink_message.rx_metadata_2.gateway_ids.eui,uplink_message.rx_metadata_2.time,uplink_message.rx_metadata_2.timestamp,uplink_message.rx_metadata_2.rssi,uplink_message.rx_metadata_2.channel_rssi,uplink_message.rx_metadata_2.snr,uplink_message.rx_metadata_2.location.latitude,uplink_message.rx_metadata_2.location.longitude,uplink_message.rx_metadata_2.location.altitude,uplink_message.rx_metadata_2.location.source,uplink_message.rx_metadata_2.uplink_token,uplink_message.rx_metadata_2.channel_index,uplink_message.rx_metadata_2.received_at,uplink_message.rx_metadata_3.gateway_ids.gateway_id,uplink_message.rx_metadata_3.gateway_ids.eui,uplink_message.rx_metadata_3.time,uplink_message.rx_metadata_3.timestamp,uplink_message.rx_metadata_3.rssi,uplink_message.rx_metadata_3.channel_rssi,uplink_message.rx_metadata_3.snr,uplink_message.rx_metadata_3.location.latitude,uplink_message.rx_metadata_3.location.longitude,uplink_message.rx_metadata_3.location.altitude,uplink_message.rx_metadata_3.location.source,uplink_message.rx_metadata_3.uplink_token,uplink_message.rx_metadata_3.channel_index,uplink_message.rx_metadata_3.received_at,uplink_message.settings.data_rate.lora.bandwidth,uplink_message.settings.data_rate.lora.spreading_factor,uplink_message.settings.data_rate.lora.coding_rate,uplink_message.settings.frequency,uplink_message.settings.timestamp,uplink_message.settings.time,uplink_message.received_at,uplink_message.consumed_airtime,uplink_message.version_ids.brand_id,uplink_message.version_ids.model_id,uplink_message.version_ids.hardware_version,uplink_message.version_ids.firmware_version,uplink_message.version_ids.band_id,uplink_message.network_ids.net_id,uplink_message.network_ids.ns_id,uplink_message.network_ids.tenant_id,uplink_message.network_ids.cluster_id,uplink_message.network_ids.cluster_address,uplink_message.packet_error_rate,uplink_message.rx_metadata_4.gateway_ids.gateway_id,uplink_message.rx_metadata_4.gateway_ids.eui,uplink_message.rx_metadata_4.time,uplink_message.rx_metadata_4.timestamp,uplink_message.rx_metadata_4.rssi,uplink_message.rx_metadata_4.channel_rssi,uplink_message.rx_metadata_4.snr,uplink_message.rx_metadata_4.location.latitude,uplink_message.rx_metadata_4.location.longitude,uplink_message.rx_metadata_4.location.altitude,uplink_message.rx_metadata_4.location.source,uplink_message.rx_metadata_4.uplink_token,uplink_message.rx_metadata_4.channel_index,uplink_message.rx_metadata_4.received_at
1,0,1,0,1,144,144,1,2,12183,93,13,16,0,0,9,136,9,70,2,10,16,0,0,144,4225899998,-113,-113,-5,38.385917659159134,-0.5170252919197084,20,0,144,4,144,0,0,143,4226088981,-99,-99,-6,38.38418726539637,-0.5101910233497621,10,0,143,4,143,0,0,123,1943594714,-111,-111,-4,38.3846865837538,-0.513212937943281,20,0,123,4,123,0,0,45,1927055172,-110,-110,4.5,38.3833301416072,-0.512394097936542,8,0,45,4,45,125000,7,0,3,4225899998,144,144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,0,2,1,2,145,145,2,85,2198,2,3,123,0,0,0,0,0,0,0,0,0,1,1,145,52145213,-87,-87,7,38.38418726539637,-0.5101910233497621,10,0,145,3,145,2,2,144,2064618097,-103,-103,7.75,38.3846865837538,-0.513212937943281,20,0,144,3,144,2,2,124,51956238,-117,-117,-5.75,38.385917659159134,-0.5170252919197084,20,0,124,3,124,0,0,46,2048078795,-107,-107,6.75,38.3833301416072,-0.512394097936542,8,0,46,3,46,125000,7,0,5,52145213,145,145,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,0,3,1,3,146,146,3,85,2473,2,3,123,0,0,0,0,0,0,0,0,0,2,2,146,2070018761,-104,-104,7.5,38.3846865837538,-0.513212937943281,20,0,146,3,146,3,3,145,57356910,-111,-111,-2.5,38.385917659159134,-0.5170252919197084,20,0,145,3,145,5,5,125,57545885,-91,-91,2.25,38.38418726539637,-0.5101910233497621,10,0,125,3,125,0,0,47,2053479475,-109,-109,3.5,38.3833301416072,-0.512394097936542,8,0,47,3,47,125000,7,0,5,2070018761,146,146,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,0,4,0,4,147,147,4,2,12186,94,13,25,0,0,10,47,8,91,2,219,16,2,2,147,2175649193,-73,-73,7,38.3846865837538,-0.513212937943281,20,0,147,5,147,3,3,146,162987478,-89,-89,7,38.385917659159134,-0.5170252919197084,20,0,146,5,146,3,3,126,2159110116,-81,-81,6.5,38.3833301416072,-0.512394097936542,8,0,126,5,126,1,1,1,0,0,0,0,0,0,0,1,1,0,1,125000,7,0,1,2175649193,147,147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,0,5,0,5,148,148,5,2,12257,95,13,27,0,0,2,241,8,131,0,7,16,2,2,148,2249281073,-79,-79,8.5,38.3846865837538,-0.513212937943281,20,0,148,6,148,3,3,147,236619454,-93,-93,8.5,38.385917659159134,-0.5170252919197084,20,0,147,6,147,3,3,127,2232742148,-101,-101,7.25,38.3833301416072,-0.512394097936542,8,0,127,6,127,1,1,1,0,0,0,0,0,0,0,1,1,0,1,125000,7,0,2,2249281073,148,148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,0,6,1,6,149,149,6,85,2205,2,3,123,0,0,0,0,0,0,0,0,0,0,0,149,272123622,-107,-107,-7,38.385917659159134,-0.5170252919197084,20,0,149,5,149,2,2,148,2284785193,-103,-103,5.75,38.3846865837538,-0.513212937943281,20,0,148,5,148,5,5,128,272312573,-91,-91,3.25,38.38418726539637,-0.5101910233497621,10,0,128,5,128,1,1,1,0,0,0,0,0,0,0,1,1,0,1,125000,7,0,1,272123622,149,149,1,1,1,1,1,0,0,0,0,0,0,0.04761905,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,0,7,0,7,150,150,7,2,12184,96,13,22,0,0,6,210,9,2,1,146,16,0,0,150,337970173,-105,-105,2.75,38.385917659159134,-0.5170252919197084,20,0,150,2,150,2,2,149,2350631654,-110,-110,2.25,38.3846865837538,-0.513212937943281,20,0,149,2,149,3,3,129,2334092939,-102,-102,5.25,38.3833301416072,-0.512394097936542,8,0,129,2,129,1,1,1,0,0,0,0,0,0,0,1,1,0,1,125000,7,0,0,337970173,150,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,0,8,0,8,151,151,8,2,12258,97,13,37,0,0,7,12,8,195,0,162,16,0,0,151,371724013,-92,-92,8.75,38.385917659159134,-0.5170252919197084,20,0,151,1,151,2,2,150,2384385454,-77,-77,9,38.3846865837538,-0.513212937943281,20,0,150,1,150,3,3,130,2367846803,-93,-93,9.5,38.3833301416072,-0.512394097936542,8,0,130,1,130,1,1,1,0,0,0,0,0,0,0,1,1,0,1,125000,7,0,4,371724013,151,151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,0,9,0,9,152,152,9,2,12182,98,13,29,0,0,9,253,8,250,4,31,16,2,2,152,2409299742,-86,-86,7,38.3846865837538,-0.513212937943281,20,0,152,5,152,3,3,151,396638334,-108,-108,-0.25,38.385917659159134,-0.5170252919197084,20,0,151,5,151,3,3,131,2392761148,-92,-92,1.5,38.3833301416072,-0.512394097936542,8,0,131,5,131,1,1,1,0,0,0,0,0,0,0,1,1,0,1,125000,7,0,1,2409299742,152,152,0,0,0,0,0,0,0,0,0,0,0,0.04761905,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,0,10,0,10,153,153,10,2,12259,99,13,6,0,0,0,0,9,37,0,0,16,2,2,153,2560661441,-105,-105,5.5,38.3846865837538,-0.513212937943281,20,0,153,7,153,3,3,152,548000238,-102,-102,7.25,38.385917659159134,-0.5170252919197084,20,0,152,7,152,3,3,132,2544123156,-103,-103,9,38.3833301416072,-0.512394097936542,8,0,132,7,132,1,1,1,0,0,0,0,0,0,0,1,1,0,1,125000,7,0,7,2560661441,153,153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,0,11,0,11,154,154,11,2,12184,100,13,22,0,0,3,221,8,175,0,29,16,2,2,154,2564745105,-99,-99,7.75,38.3846865837538,-0.513212937943281,20,0,154,4,154,3,3,153,552083902,-103,-103,-1,38.385917659159134,-0.5170252919197084,20,0,153,4,153,3,3,133,2548206828,-81,-81,10,38.3833301416072,-0.512394097936542,8,0,133,4,133,1,1,1,0,0,0,0,0,0,0,1,1,0,1,125000,7,0,3,2564745105,154,154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,0,2,1,2,155,155,2,85,2199,2,3,123,0,0,0,0,0,0,0,0,0,0,0,155,652333046,-111,-111,-5,38.385917659159134,-0.5170252919197084,20,0,155,4,155,2,2,154,2664994121,-101,-101,7.5,38.3846865837538,-0.513212937943281,20,0,154,4,154,3,3,134,2648456044,-105,-105,6.5,38.3833301416072,-0.512394097936542,8,0,134,4,134,1,1,1,0,0,0,0,0,0,0,1,1,0,1,125000,7,0,3,652333046,155,155,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,0,3,1,3,156,156,3,85,2474,2,3,123,0,0,0,0,0,0,0,0,0,1,1,156,657935567,-95,-95,1.25,38.38418726539637,-0.5101910233497621,10,0,156,1,156,3,3,155,657746645,-111,-111,0.75,38.385917659159134,-0.5170252919197084,20,0,155,1,155,0,0,135,2670407712,-102,-102,7.5,38.3846865837538,-0.513212937943281,20,0,135,1,135,0,0,48,2653869643,-107,-107,4,38.3833301416072,-0.512394097936542,8,0,48,1,48,125000,7,0,4,657935567,156,156,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,0,12,0,12,157,157,12,2,12260,101,13,37,0,0,0,0,9,36,0,0,16,4,4,157,2724868515,-110,-110,3.75,38.3833301416072,-0.512394097936542,8,0,157,3,157,5,5,19,0,0,0,0,0,0,0,1,19,0,19,1,1,1,0,0,0,0,0,0,0,1,1,0,1,1,1,1,0,0,0,0,0,0,0,1,1,0,1,125000,7,0,5,2724868515,157,157,0,0,0,0,0,0,0,0,0,0,0,0.04761905,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13,0,13,0,13,158,158,13,2,12186,102,13,24,0,0,7,139,7,227,1,17,16,0,0,158,730544565,-98,-98,6.75,38.385917659159134,-0.5170252919197084,20,0,158,1,158,2,2,156,2743205544,-92,-92,8.5,38.3846865837538,-0.513212937943281,20,0,156,1,156,3,3,136,2726667619,-105,-105,3.75,38.3833301416072,-0.512394097936542,8,0,136,1,136,1,1,1,0,0,0,0,0,0,0,1,1,0,1,125000,7,0,4,730544565,158,158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14,0,14,0,14,159,159,14,2,11324,103,13,48,0,0,6,102,9,155,0,130,16,3,3,159,3705545072,-87,-87,6.25,38.38473180809575,-0.5102983117103578,10,0,159,4,159,3,3,157,735633574,-109,-109,-2.5,38.385917659159134,-0.5170252919197084,20,0,157,4,157,3,3,137,2731756628,-104,-104,7,38.3833301416072,-0.512394097936542,8,0,137,4,137,1,1,1,0,0,0,0,0,0,0,1,1,0,1,125000,7,0,3,3705545072,159,159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,0,6,1,6,160,160,6,85,2206,2,3,123,0,0,0,0,0,0,0,0,0,0,0,160,872498669,-108,-108,0.25,38.385917659159134,-0.5170252919197084,20,0,160,2,160,0,0,158,872687570,-95,-95,0.5,38.38418726539637,-0.5101910233497621,10,0,158,2,158,0,0,138,2885159452,-103,-103,5.25,38.3846865837538,-0.513212937943281,20,0,138,2,138,0,0,49,2868621827,-106,-106,4,38.3833301416072,-0.512394097936542,8,0,49,2,49,125000,7,0,0,872498669,160,160,1,1,1,1,1,0,0,0,0,0,0,0.04761905,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,161,161,0,2,11323,104,13,82,0,0,0,0,0,0,0,0,16,1,1,161,1007172931,-86,-86,7,38.38418726539637,-0.5101910233497621,10,0,161,4,161,2,2,159,3019644652,-71,-71,9.25,38.3846865837538,-0.513212937943281,20,0,159,4,159,2,2,139,1006984038,-99,-99,6.25,38.385917659159134,-0.5170252919197084,20,0,139,4,139,3,3,50,3976895443,-95,-95,-5.5,38.38473180809575,-0.5102983117103578,10,0,50,4,50,125000,7,0,3,1007172931,161,161,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,3003107292,-92,-92,9.5,38.3833301416072,-0.512394097936542,8,1,3,4,3
1,0,1,0,1,162,162,1,2,12184,105,13,25,0,0,9,136,9,70,2,10,16,1,1,162,1131059077,-97,-97,-4.5,38.38418726539637,-0.5101910233497621,10,0,162,5,162,5,5,19,0,0,0,0,0,0,0,1,19,0,19,1,1,1,0,0,0,0,0,0,0,1,1,0,1,1,1,1,0,0,0,0,0,0,0,1,1,0,1,125000,7,0,1,1131059077,162,162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,0,2,1,2,163,163,2,85,2200,2,3,123,0,0,0,0,0,0,0,0,0,0,0,163,1252707949,-115,-115,-2.25,38.385917659159134,-0.5170252919197084,20,0,163,0,163,0,0,160,1252896821,-89,-89,6.75,38.38418726539637,-0.5101910233497621,10,0,160,0,160,0,0,140,3265368242,-104,-104,5.75,38.3846865837538,-0.513212937943281,20,0,140,0,140,0,0,51,3248831379,-105,-105,6.75,38.3833301416072,-0.512394097936542,8,0,51,0,51,125000,7,0,6,1252707949,163,163,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,0,3,1,3,164,164,3,85,2475,2,3,123,0,0,0,0,0,0,0,0,0,0,0,164,1258138701,-111,-111,-1,38.385917659159134,-0.5170252919197084,20,0,164,1,164,2,2,161,3270798986,-102,-102,7.5,38.3846865837538,-0.513212937943281,20,0,161,1,161,5,5,141,1258327569,-97,-97,-0.25,38.38418726539637,-0.5101910233497621,10,0,141,1,141,0,0,52,3254262139,-107,-107,4.25,38.3833301416072,-0.512394097936542,8,0,52,1,52,125000,7,0,4,1258138701,164,164,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,0,4,0,4,165,165,4,2,12187,106,13,39,0,0,10,47,8,91,2,220,16,2,2,165,3375582179,-74,-74,9,38.3846865837538,-0.513212937943281,20,0,165,6,165,3,3,162,1362922034,-90,-90,9,38.385917659159134,-0.5170252919197084,20,0,162,6,162,3,3,142,3359045540,-81,-81,7.75,38.3833301416072,-0.512394097936542,8,0,142,6,142,1,1,1,0,0,0,0,0,0,0,1,1,0,1,125000,7,0,2,3375582179,165,165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,0,5,0,5,166,166,5,2,12258,107,13,7,0,0,2,240,8,133,0,7,16,0,0,166,1436563314,-91,-91,7,38.385917659159134,-0.5170252919197084,20,0,166,2,166,2,2,163,3449223362,-77,-77,6.75,38.3846865837538,-0.513212937943281,20,0,163,2,163,3,3,143,3432686875,-98,-98,6.25,38.3833301416072,-0.512394097936542,8,0,143,2,143,1,1,1,0,0,0,0,0,0,0,1,1,0,1,125000,7,0,0,1436563314,166,166,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,0,6,1,6,167,167,6,85,2207,2,3,123,0,0,0,0,0,0,0,0,0,2,2,167,3485541731,-104,-104,6.25,38.3846865837538,-0.513212937943281,20,0,167,4,167,3,3,164,1472881730,-110,-110,-1,38.385917659159134,-0.5170252919197084,20,0,164,4,164,5,5,144,1473070576,-91,-91,3.75,38.38418726539637,-0.5101910233497621,10,0,144,4,144,0,0,53,3469005316,-110,-110,3.25,38.3833301416072,-0.512394097936542,8,0,53,4,53,125000,7,0,3,3485541731,167,167,1,1,1,1,1,0,0,0,0,0,0,0.04761905,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,0,7,0,7,168,168,7,2,12185,108,12,241,0,0,6,207,9,6,1,145,16,0,0,168,1537234266,-102,-102,1.75,38.385917659159134,-0.5170252919197084,20,0,168,4,168,1,1,165,212178182,-93,-93,-7,38.38473180809575,-0.5102983117103578,10,0,165,4,165,0,0,145,3549894187,-108,-108,4.75,38.3846865837538,-0.513212937943281,20,0,145,4,145,0,0,54,3533357900,-90,-90,8.25,38.3833301416072,-0.512394097936542,8,0,54,4,54,125000,7,0,3,1537234266,168,168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,0,8,0,8,169,169,8,2,12259,109,13,37,0,0,7,7,8,195,0,161,16,0,0,169,1571657705,-95,-95,8.25,38.385917659159134,-0.5170252919197084,20,0,169,1,169,2,2,166,3584317575,-77,-77,10.75,38.3846865837538,-0.513212937943281,20,0,166,1,166,3,3,146,3567781363,-93,-93,9.75,38.3833301416072,-0.512394097936542,8,0,146,1,146,1,1,1,0,0,0,0,0,0,0,1,1,0,1,125000,7,0,4,1571657705,169,169,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,0,9,0,9,170,170,9,2,12183,110,13,36,0,0,9,252,8,253,4,30,16,0,0,170,1596637610,-99,-99,5,38.385917659159134,-0.5170252919197084,20,0,170,5,170,2,2,167,3609297455,-84,-84,7,38.3846865837538,-0.513212937943281,20,0,167,5,167,3,3,147,3592761292,-90,-90,4,38.3833301416072,-0.512394097936542,8,0,147,5,147,1,1,1,0,0,0,0,0,0,0,1,1,0,1,125000,7,0,1,1596637610,170,170,0,0,0,0,0,0,0,0,0,0,0,0.04761905,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,0,10,0,10,171,171,10,2,12260,111,12,248,0,0,0,0,9,37,0,0,16,2,2,171,3760884271,-108,-108,-7.5,38.3846865837538,-0.513212937943281,20,0,171,5,171,3,3,168,1748224634,-102,-102,3.75,38.385917659159134,-0.5170252919197084,20,0,168,5,168,3,3,148,3744348420,-99,-99,-2.25,38.3833301416072,-0.512394097936542,8,0,148,5,148,1,1,1,0,0,0,0,0,0,0,1,1,0,1,125000,7,0,1,3760884271,171,171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,0,11,0,11,172,172,11,2,12185,112,13,29,0,0,3,219,8,179,0,29,16,0,0,172,1752639306,-104,-104,4.5,38.385917659159134,-0.5170252919197084,20,0,172,6,172,2,2,169,3765298943,-99,-99,8.25,38.3846865837538,-0.513212937943281,20,0,169,6,169,3,3,149,3748763100,-83,-83,10.5,38.3833301416072,-0.512394097936542,8,0,149,6,149,1,1,1,0,0,0,0,0,0,0,1,1,0,1,125000,7,0,2,1752639306,172,172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,0,2,1,2,173,173,2,85,2201,2,3,123,0,0,0,0,0,0,0,0,0,2,2,173,3865745431,-107,-107,6,38.3846865837538,-0.513212937943281,20,0,173,7,173,0,0,170,1853274741,-91,-91,7.75,38.38418726539637,-0.5101910233497621,10,0,170,7,170,2,2,150,1853085930,-114,-114,-5.25,38.385917659159134,-0.5170252919197084,20,0,150,7,150,0,0,55,3849209788,-104,-104,7,38.3833301416072,-0.512394097936542,8,0,55,7,55,125000,7,0,7,3865745431,173,173,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,0,3,1,3,174,174,3,85,2476,2,3,123,0,0,0,0,0,0,0,0,0,2,2,174,3871162879,-104,-104,6.5,38.3846865837538,-0.513212937943281,20,0,174,7,174,0,0,171,1858692192,-97,-97,0,38.38418726539637,-0.5101910233497621,10,0,171,7,171,2,2,151,1858503378,-111,-111,-2.25,38.385917659159134,-0.5170252919197084,20,0,151,7,151,0,0,56,3854627252,-107,-107,3.75,38.3833301416072,-0.512394097936542,8,0,56,7,56,125000,7,0,7,3871162879,174,174,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,0,12,0,12,175,175,12,2,12261,113,13,24,0,0,0,0,9,36,0,0,16,2,2,175,3941346287,-114,-114,-2.25,38.3846865837538,-0.513212937943281,20,0,175,3,175,4,4,172,3924810803,-108,-108,5.25,38.3833301416072,-0.512394097936542,8,0,172,3,172,1,1,1,0,0,0,0,0,0,0,1,1,0,1,1,1,1,0,0,0,0,0,0,0,1,1,0,1,125000,7,0,5,3941346287,175,175,0,0,0,0,0,0,0,0,0,0,0,0.04761905,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13,0,13,0,13,176,176,13,2,12187,114,13,27,0,0,7,140,7,233,1,17,16,2,2,176,3942482015,-93,-93,7.25,38.3846865837538,-0.513212937943281,20,0,176,2,176,3,3,173,1929822610,-103,-103,4.75,38.385917659159134,-0.5170252919197084,20,0,173,2,173,3,3,152,3925946531,-103,-103,6,38.3833301416072,-0.512394097936542,8,0,152,2,152,1,1,1,0,0,0,0,0,0,0,1,1,0,1,125000,7,0,0,3942482015,176,176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14,0,14,0,14,177,177,14,2,11325,115,13,43,0,0,6,101,9,155,0,130,16,2,2,177,3948230847,-112,-112,-4.5,38.3846865837538,-0.513212937943281,20,0,177,1,177,3,3,174,1935571449,-112,-112,-4.25,38.385917659159134,-0.5170252919197084,20,0,174,1,174,4,4,153,610515203,-92,-92,-1.5,38.38473180809575,-0.5102983117103578,10,0,153,1,153,0,0,57,3931695371,-103,-103,7,38.3833301416072,-0.512394097936542,8,0,57,1,57,125000,7,0,4,3948230847,177,177,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,0,6,1,6,178,178,6,85,2208,2,3,123,0,0,0,0,0,0,0,0,0,0,0,178,2073267273,-109,-109,2.25,38.385917659159134,-0.5170252919197084,20,0,178,1,178,2,2,175,4085926495,-105,-105,6.5,38.3846865837538,-0.513212937943281,20,0,175,1,175,5,5,154,2073456071,-93,-93,2,38.38418726539637,-0.5101910233497621,10,0,154,1,154,0,0,58,4069391299,-106,-106,2,38.3833301416072,-0.512394097936542,8,0,58,1,58,125000,7,0,4,2073267273,178,178,1,1,1,1,1,0,0,0,0,0,0,0.04761905,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,179,179,0,2,11324,104,13,82,0,0,0,0,0,0,0,0,16,0,0,179,2206931873,-98,-98,5.75,38.385917659159134,-0.5170252919197084,20,0,179,0,179,0,0,176,2207120660,-89,-89,7.75,38.38418726539637,-0.5101910233497621,10,0,176,0,176,0,0,155,4219590922,-75,-75,9.25,38.3846865837538,-0.513212937943281,20,0,155,0,155,0,0,59,4203056003,-92,-92,7,38.3833301416072,-0.512394097936542,8,0,59,0,59,125000,7,0,6,2206931873,179,179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,1,0,1,180,180,1,2,12185,116,12,239,0,0,9,135,9,70,2,10,16,1,1,180,2330996489,-97,-97,-4,38.38418726539637,-0.5101910233497621,10,0,180,2,180,4,4,177,31964635,-108,-108,2.75,38.3833301416072,-0.512394097936542,8,0,177,2,177,1,1,1,0,0,0,0,0,0,0,1,1,0,1,1,1,1,0,0,0,0,0,0,0,1,1,0,1,125000,7,0,0,2330996489,180,180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,0,2,1,2,181,181,2,85,2202,2,3,123,0,0,0,0,0,0,0,0,0,0,0,181,2453472586,-115,-115,-5.5,38.385917659159134,-0.5170252919197084,20,0,181,7,181,2,2,178,171164018,-101,-101,7.75,38.3846865837538,-0.513212937943281,20,0,178,7,178,5,5,156,2453661350,-89,-89,7.25,38.38418726539637,-0.5101910233497621,10,0,156,7,156,0,0,60,154629596,-105,-105,7,38.3833301416072,-0.512394097936542,8,0,60,7,60,125000,7,0,7,2453472586,181,181,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,0,3,1,3,182,182,3,85,2477,2,3,123,0,0,0,0,0,0,0,0,0,2,2,182,176596338,-101,-101,7.25,38.3846865837538,-0.513212937943281,20,0,182,4,182,3,3,179,2458904922,-111,-111,-7,38.385917659159134,-0.5170252919197084,20,0,179,4,179,5,5,157,2459093686,-96,-96,2.5,38.38418726539637,-0.5101910233497621,10,0,157,4,157,0,0,61,160061932,-109,-109,4.75,38.3833301416072,-0.512394097936542,8,0,61,4,61,125000,7,0,3,176596338,182,182,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,0,4,0,4,183,183,4,2,12188,117,13,32,0,0,10,47,8,92,2,221,16,0,0,183,2562856858,-87,-87,9.25,38.385917659159134,-0.5170252919197084,20,0,183,3,183,2,2,180,280548144,-73,-73,9.25,38.3846865837538,-0.513212937943281,20,0,180,3,180,3,3,158,264013947,-83,-83,9.75,38.3833301416072,-0.512394097936542,8,0,158,3,158,1,1,1,0,0,0,0,0,0,0,1,1,0,1,125000,7,0,5,2562856858,183,183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
